iter	Passed	Remaining
4793	27152	1166
4794	27159	1161
4795	27164	1155
4796	27168	1149
4797	27173	1144
4798	27183	1138
4799	27190	1132
4800	27195	1127
4801	27205	1121
4802	27209	1116
4803	27216	1110
4804	27220	1104
4805	27225	1098
4806	27235	1093
4807	27242	1087
4808	27247	1082
4809	27251	1076
4810	27259	1070
4811	27265	1065
4812	27269	1059
4813	27272	1053
4814	27276	1048
4815	27285	1042
4816	27290	1036
4817	27303	1031
4818	27311	1025
4819	27317	1020
4820	27322	1014
4821	27326	1008
4822	27330	1003
4823	27335	997
4824	27340	991
4825	27345	985
4826	27349	980
4827	27356	974
4828	27360	968
4829	27365	963
4830	27369	957
4831	27375	951
4832	27380	946
4833	27384	940
4834	27391	934
4835	27394	929
4836	27400	923
4837	27406	917
4838	27410	911
4839	27416	906
4840	27424	900
4841	27429	895
4842	27435	889
4843	27439	883
4844	27442	877
4845	27448	872
4846	27452	866
4847	27456	860
4848	27459	855
4849	27463	849
4850	27479	844
4851	27488	838
4852	27494	832
4853	27500	827
4854	27505	821
4855	27510	815
4856	27516	810
4857	27522	804
4858	27527	798
4859	27533	793
4860	27537	787
4861	27548	781
4862	27553	776
4863	27557	770
4864	27563	764
4865	27572	759
4866	27577	753
4867	27581	747
4868	27585	742
4869	27590	736
4870	27595	730
4871	27600	725
4872	27604	719
4873	27609	713
4874	27613	708
4875	27617	702
4876	27622	696
4877	27630	691
4878	27634	685
4879	27639	679
4880	27643	673
4881	27647	668
4882	27651	662
4883	27655	656
4884	27660	651
4885	27664	645
4886	27671	639
4887	27677	634
4888	27682	628
4889	27688	622
4890	27692	617
4891	27696	611
4892	27701	605
4893	27707	600
4894	27712	594
4895	27717	588
4896	27724	583
4897	27731	577
4898	27734	571
4899	27739	566
4900	27744	560
4901	27751	554
4902	27757	549
4903	27767	543
4904	27775	537
4905	27779	532
4906	27783	526
4907	27788	520
4908	27792	515
4909	27797	509
4910	27801	503
4911	27805	498
4912	27809	492
4913	27812	486
4914	27817	481
4915	27822	475
4916	27826	469
4917	27829	464
4918	27833	458
4919	27843	452
4920	27854	447
4921	27859	441
4922	27865	435
4923	27868	430
4924	27874	424
4925	27877	418
4926	27882	413
4927	27886	407
4928	27891	401
4929	27894	396
4930	27898	390
4931	27908	384
4932	27913	379
4933	27918	373
4934	27921	367
4935	27926	362
4936	27931	356
4937	27936	350
4938	27940	345
4939	27952	339
4940	27956	333
4941	27960	328
4942	27971	322
4943	27976	316
4944	27989	311
4945	27993	305
4946	27999	299
4947	28006	294
4948	28010	288
4949	28014	282
4950	28019	277
4951	28024	271
4952	28029	265
4953	28035	260
4954	28041	254
4955	28046	249
4956	28050	243
4957	28054	237
4958	28058	231
4959	28062	226
4960	28066	220
4961	28070	214
4962	28076	209
4963	28081	203
4964	28085	197
4965	28089	192
4966	28093	186
4967	28101	181
4968	28108	175
4969	28113	169
4970	28117	164
4971	28127	158
4972	28131	152
4973	28136	147
4974	28141	141
4975	28145	135
4976	28150	130
4977	28154	124
4978	28157	118
4979	28163	113
4980	28169	107
4981	28173	101
4982	28180	96
4983	28185	90
4984	28188	84
4985	28192	79
4986	28197	73
4987	28203	67
4988	28206	62
4989	28210	56
4990	28215	50
4991	28219	45
4992	28225	39
4993	28228	33
4994	28233	28
4995	28237	22
4996	28242	16
4997	28246	11
4998	28253	5
4999	28261	0
